Time,Error,Actual Speed,Torque,Target Speed
380.1,0.000244466,88.5144,142.214,88.5146
380.2,0.00024383,88.5144,142.214,88.5146
380.3,0.000243196,88.5144,142.214,88.5146
380.4,0.000242563,88.5144,142.214,88.5146
380.5,0.000241932,88.5144,142.214,88.5146
380.6,0.000241303,88.5144,142.214,88.5146
380.7,0.000240675,88.5144,142.214,88.5146
380.8,0.000240049,88.5144,142.214,88.5146
380.9,0.000239425,88.5144,142.214,88.5146
381,0.000238802,88.5144,142.214,88.5146
381.1,0.000238181,88.5144,142.214,88.5146
381.2,0.000237562,88.5144,142.214,88.5146
381.3,0.000236944,88.5144,142.214,88.5146
381.4,0.000236328,88.5144,142.214,88.5146
381.5,0.000235713,88.5144,142.214,88.5146
381.6,0.0002351,88.5144,142.214,88.5146
381.7,0.000234489,88.5144,142.214,88.5146
381.8,0.000233879,88.5144,142.214,88.5146
381.9,0.00023327,88.5144,142.214,88.5146
382,0.000232664,88.5144,142.214,88.5146
382.1,0.000232059,88.5144,142.214,88.5146
382.2,0.000231455,88.5144,142.214,88.5146
382.3,0.000230853,88.5144,142.214,88.5146
382.4,0.000230253,88.5144,142.214,88.5146
382.5,0.000229654,88.5144,142.214,88.5146
382.6,0.000229057,88.5144,142.214,88.5146
382.7,0.000228461,88.5144,142.214,88.5146
382.8,0.000227867,88.5144,142.214,88.5146
382.9,0.000227274,88.5144,142.214,88.5146
383,0.000226683,88.5144,142.214,88.5146
383.1,0.000226093,88.5144,142.214,88.5146
383.2,0.000225505,88.5144,142.214,88.5146
383.3,0.000224919,88.5144,142.214,88.5146
383.4,0.000224334,88.5144,142.214,88.5146
383.5,0.00022375,88.5144,142.214,88.5146
383.6,0.000223168,88.5144,142.214,88.5146
383.7,0.000222588,88.5144,142.214,88.5146
383.8,0.000222009,88.5144,142.214,88.5146
383.9,0.000221432,88.5144,142.214,88.5146
384,0.000220856,88.5144,142.214,88.5146
384.1,0.000220281,88.5144,142.214,88.5146
384.2,0.000219708,88.5144,142.214,88.5146
384.3,0.000219137,88.5144,142.214,88.5146
384.4,0.000218567,88.5144,142.214,88.5146
384.5,0.000217999,88.5144,142.214,88.5146
384.6,0.000217432,88.5144,142.214,88.5146
384.7,0.000216866,88.5144,142.214,88.5146
384.8,0.000216302,88.5144,142.214,88.5146
384.9,0.00021574,88.5144,142.214,88.5146
385,0.000215178,88.5144,142.214,88.5146
385.1,0.000214619,88.5144,142.214,88.5146
385.2,0.000214061,88.5144,142.214,88.5146
385.3,0.000213504,88.5144,142.214,88.5146
385.4,0.000212949,88.5144,142.214,88.5146
385.5,0.000212395,88.5144,142.214,88.5146
385.6,0.000211842,88.5144,142.214,88.5146
385.7,0.000211291,88.5144,142.214,88.5146
385.8,0.000210742,88.5144,142.214,88.5146
385.9,0.000210194,88.5144,142.214,88.5146
386,0.000209647,88.5144,142.214,88.5146
386.1,0.000209102,88.5144,142.214,88.5146
386.2,0.000208558,88.5144,142.214,88.5146
386.3,0.000208016,88.5144,142.214,88.5146
386.4,0.000207475,88.5144,142.214,88.5146
386.5,0.000206935,88.5144,142.214,88.5146
386.6,0.000206397,88.5144,142.214,88.5146
386.7,0.00020586,88.5144,142.214,88.5146
386.8,0.000205325,88.5144,142.214,88.5146
386.9,0.000204791,88.5144,142.214,88.5146
387,0.000204258,88.5144,142.214,88.5146
387.1,0.000203727,88.5144,142.214,88.5146
387.2,0.000203197,88.5144,142.214,88.5146
387.3,0.000202668,88.5144,142.214,88.5146
387.4,0.000202141,88.5144,142.214,88.5146
387.5,0.000201615,88.5144,142.214,88.5146
387.6,0.000201091,88.5144,142.214,88.5146
387.7,0.000200568,88.5144,142.214,88.5146
387.8,0.000200046,88.5144,142.214,88.5146
387.9,0.000199526,88.5144,142.214,88.5146
388,0.000199007,88.5144,142.214,88.5146
388.1,0.00019849,88.5144,142.214,88.5146
388.2,0.000197973,88.5144,142.214,88.5146
388.3,0.000197459,88.5144,142.214,88.5146
388.4,0.000196945,88.5144,142.214,88.5146
388.5,0.000196433,88.5144,142.214,88.5146
388.6,0.000195922,88.5144,142.214,88.5146
388.7,0.000195412,88.5144,142.214,88.5146
388.8,0.000194904,88.5144,142.214,88.5146
388.9,0.000194397,88.5144,142.214,88.5146
389,0.000193892,88.5144,142.214,88.5146
389.1,0.000193387,88.5144,142.214,88.5146
389.2,0.000192884,88.5144,142.214,88.5146
389.3,0.000192383,88.5144,142.214,88.5146
389.4,0.000191882,88.5144,142.214,88.5146
389.5,0.000191383,88.5144,142.214,88.5146
389.6,0.000190885,88.5144,142.214,88.5146
389.7,0.000190389,88.5144,142.214,88.5146
389.8,0.000189894,88.5144,142.214,88.5146
389.9,0.0001894,88.5144,142.214,88.5146
390,0.000188907,88.5144,142.214,88.5146
390.1,0.000188416,88.5144,142.214,88.5146
390.2,0.000187926,88.5144,142.214,88.5146
390.3,0.000187437,88.5144,142.214,88.5146
390.4,0.00018695,88.5144,142.214,88.5146
390.5,0.000186464,88.5144,142.214,88.5146
390.6,0.000185979,88.5144,142.214,88.5146
390.7,0.000185495,88.5144,142.214,88.5146
390.8,0.000185012,88.5144,142.214,88.5146
390.9,0.000184531,88.5144,142.214,88.5146
391,0.000184051,88.5144,142.214,88.5146
391.1,0.000183573,88.5144,142.214,88.5146
391.2,0.000183095,88.5144,142.214,88.5146
391.3,0.000182619,88.5144,142.214,88.5146
391.4,0.000182144,88.5144,142.214,88.5146
391.5,0.00018167,88.5144,142.214,88.5146
391.6,0.000181198,88.5144,142.214,88.5146
391.7,0.000180727,88.5144,142.214,88.5146
391.8,0.000180256,88.5144,142.214,88.5146
391.9,0.000179788,88.5144,142.214,88.5146
392,0.00017932,88.5144,142.214,88.5146
392.1,0.000178854,88.5144,142.214,88.5146
392.2,0.000178389,88.5144,142.214,88.5146
392.3,0.000177925,88.5145,142.214,88.5146
392.4,0.000177462,88.5145,142.214,88.5146
392.5,0.000177,88.5145,142.214,88.5146
392.6,0.00017654,88.5145,142.214,88.5146
392.7,0.000176081,88.5145,142.214,88.5146
392.8,0.000175623,88.5145,142.214,88.5146
392.9,0.000175166,88.5145,142.214,88.5146
393,0.00017471,88.5145,142.214,88.5146
393.1,0.000174256,88.5145,142.214,88.5146
393.2,0.000173803,88.5145,142.214,88.5146
393.3,0.000173351,88.5145,142.214,88.5146
393.4,0.0001729,88.5145,142.214,88.5146
393.5,0.00017245,88.5145,142.214,88.5146
393.6,0.000172002,88.5145,142.214,88.5146
393.7,0.000171554,88.5145,142.214,88.5146
393.8,0.000171108,88.5145,142.214,88.5146
393.9,0.000170663,88.5145,142.214,88.5146
394,0.000170219,88.5145,142.214,88.5146
394.1,0.000169777,88.5145,142.214,88.5146
394.2,0.000169335,88.5145,142.214,88.5146
394.3,0.000168895,88.5145,142.214,88.5146
394.4,0.000168455,88.5145,142.214,88.5146
394.5,0.000168017,88.5145,142.214,88.5146
394.6,0.00016758,88.5145,142.214,88.5146
394.7,0.000167144,88.5145,142.214,88.5146
394.8,0.00016671,88.5145,142.214,88.5146
394.9,0.000166276,88.5145,142.214,88.5146
395,0.000165844,88.5145,142.214,88.5146
395.1,0.000165412,88.5145,142.214,88.5146
395.2,0.000164982,88.5145,142.214,88.5146
395.3,0.000164553,88.5145,142.214,88.5146
395.4,0.000164125,88.5145,142.214,88.5146
395.5,0.000163698,88.5145,142.214,88.5146
395.6,0.000163272,88.5145,142.214,88.5146
395.7,0.000162848,88.5145,142.214,88.5146
395.8,0.000162424,88.5145,142.214,88.5146
395.9,0.000162002,88.5145,142.214,88.5146
396,0.00016158,88.5145,142.214,88.5146
396.1,0.00016116,88.5145,142.214,88.5146
396.2,0.000160741,88.5145,142.214,88.5146
396.3,0.000160323,88.5145,142.214,88.5146
396.4,0.000159906,88.5145,142.214,88.5146
396.5,0.00015949,88.5145,142.214,88.5146
396.6,0.000159075,88.5145,142.214,88.5146
396.7,0.000158662,88.5145,142.214,88.5146
396.8,0.000158249,88.5145,142.214,88.5146
396.9,0.000157837,88.5145,142.214,88.5146
397,0.000157427,88.5145,142.214,88.5146
397.1,0.000157017,88.5145,142.214,88.5146
397.2,0.000156609,88.5145,142.214,88.5146
397.3,0.000156202,88.5145,142.214,88.5146
397.4,0.000155796,88.5145,142.214,88.5146
397.5,0.00015539,88.5145,142.214,88.5146
397.6,0.000154986,88.5145,142.214,88.5146
397.7,0.000154583,88.5145,142.214,88.5146
397.8,0.000154181,88.5145,142.214,88.5146
397.9,0.00015378,88.5145,142.214,88.5146
398,0.00015338,88.5145,142.214,88.5146
398.1,0.000152981,88.5145,142.214,88.5146
398.2,0.000152583,88.5145,142.214,88.5146
398.3,0.000152186,88.5145,142.214,88.5146
398.4,0.000151791,88.5145,142.214,88.5146
398.5,0.000151396,88.5145,142.214,88.5146
398.6,0.000151002,88.5145,142.214,88.5146
398.7,0.000150609,88.5145,142.214,88.5146
398.8,0.000150218,88.5145,142.214,88.5146
398.9,0.000149827,88.5145,142.214,88.5146
399,0.000149437,88.5145,142.214,88.5146
399.1,0.000149049,88.5145,142.214,88.5146
399.2,0.000148661,88.5145,142.214,88.5146
399.3,0.000148274,88.5145,142.214,88.5146
399.4,0.000147889,88.5145,142.214,88.5146
399.5,0.000147504,88.5145,142.214,88.5146
399.6,0.00014712,88.5145,142.214,88.5146
399.7,0.000146738,88.5145,142.214,88.5146
399.8,0.000146356,88.5145,142.214,88.5146
399.9,0.000145975,88.5145,142.214,88.5146
400,0.000145596,88.5145,142.214,88.5146
400.1,0.000145217,88.5145,142.214,88.5146
400.2,0.000144839,88.5145,142.214,88.5146
400.3,0.000144463,88.5145,142.214,88.5146
400.4,0.000144087,88.5145,142.214,88.5146
400.5,0.000143712,88.5145,142.214,88.5146
400.6,0.000143339,88.5145,142.214,88.5146
400.7,0.000142966,88.5145,142.214,88.5146
400.8,0.000142594,88.5145,142.214,88.5146
400.9,0.000142223,88.5145,142.214,88.5146
401,0.000141853,88.5145,142.214,88.5146
401.1,0.000141484,88.5145,142.214,88.5146
401.2,0.000141116,88.5145,142.214,88.5146
401.3,0.000140749,88.5145,142.214,88.5146
401.4,0.000140383,88.5145,142.214,88.5146
401.5,0.000140018,88.5145,142.214,88.5146
401.6,0.000139654,88.5145,142.214,88.5146
401.7,0.000139291,88.5145,142.214,88.5146
401.8,0.000138928,88.5145,142.214,88.5146
401.9,0.000138567,88.5145,142.214,88.5146
402,0.000138207,88.5145,142.214,88.5146
402.1,0.000137847,88.5145,142.214,88.5146
402.2,0.000137489,88.5145,142.214,88.5146
402.3,0.000137131,88.5145,142.214,88.5146
402.4,0.000136774,88.5145,142.214,88.5146
402.5,0.000136419,88.5145,142.214,88.5146
402.6,0.000136064,88.5145,142.214,88.5146
402.7,0.00013571,88.5145,142.214,88.5146
402.8,0.000135357,88.5145,142.214,88.5146
402.9,0.000135005,88.5145,142.214,88.5146
403,0.000134654,88.5145,142.214,88.5146
403.1,0.000134304,88.5145,142.214,88.5146
403.2,0.000133954,88.5145,142.214,88.5146
403.3,0.000133606,88.5145,142.214,88.5146
403.4,0.000133259,88.5145,142.214,88.5146
403.5,0.000132912,88.5145,142.214,88.5146
403.6,0.000132566,88.5145,142.214,88.5146
403.7,0.000132221,88.5145,142.214,88.5146
403.8,0.000131878,88.5145,142.214,88.5146
403.9,0.000131535,88.5145,142.214,88.5146
404,0.000131192,88.5145,142.214,88.5146
404.1,0.000130851,88.5145,142.214,88.5146
404.2,0.000130511,88.5145,142.214,88.5146
404.3,0.000130172,88.5145,142.214,88.5146
404.4,0.000129833,88.5145,142.214,88.5146
404.5,0.000129495,88.5145,142.214,88.5146
404.6,0.000129158,88.5145,142.214,88.5146
404.7,0.000128823,88.5145,142.214,88.5146
404.8,0.000128488,88.5145,142.214,88.5146
404.9,0.000128153,88.5145,142.214,88.5146
405,0.00012782,88.5145,142.214,88.5146
405.1,0.000127488,88.5145,142.214,88.5146
405.2,0.000127156,88.5145,142.214,88.5146
405.3,0.000126825,88.5145,142.214,88.5146
405.4,0.000126495,88.5145,142.214,88.5146
405.5,0.000126166,88.5145,142.214,88.5146
405.6,0.000125838,88.5145,142.214,88.5146
405.7,0.000125511,88.5145,142.214,88.5146
405.8,0.000125185,88.5145,142.214,88.5146
405.9,0.000124859,88.5145,142.214,88.5146
406,0.000124534,88.5145,142.214,88.5146
406.1,0.00012421,88.5145,142.214,88.5146
406.2,0.000123887,88.5145,142.214,88.5146
406.3,0.000123565,88.5145,142.214,88.5146
406.4,0.000123244,88.5145,142.214,88.5146
406.5,0.000122923,88.5145,142.214,88.5146
406.6,0.000122604,88.5145,142.214,88.5146
406.7,0.000122285,88.5145,142.214,88.5146
406.8,0.000121967,88.5145,142.214,88.5146
406.9,0.000121649,88.5145,142.214,88.5146
407,0.000121333,88.5145,142.214,88.5146
407.1,0.000121017,88.5145,142.214,88.5146
407.2,0.000120703,88.5145,142.214,88.5146
407.3,0.000120389,88.5145,142.214,88.5146
407.4,0.000120076,88.5145,142.214,88.5146
407.5,0.000119763,88.5145,142.214,88.5146
407.6,0.000119452,88.5145,142.214,88.5146
407.7,0.000119141,88.5145,142.214,88.5146
407.8,0.000118831,88.5145,142.214,88.5146
407.9,0.000118522,88.5145,142.214,88.5146
408,0.000118214,88.5145,142.214,88.5146
408.1,0.000117907,88.5145,142.214,88.5146
408.2,0.0001176,88.5145,142.214,88.5146
408.3,0.000117294,88.5145,142.214,88.5146
408.4,0.000116989,88.5145,142.214,88.5146
408.5,0.000116685,88.5145,142.214,88.5146
408.6,0.000116381,88.5145,142.214,88.5146
408.7,0.000116079,88.5145,142.214,88.5146
408.8,0.000115777,88.5145,142.214,88.5146
408.9,0.000115476,88.5145,142.214,88.5146
409,0.000115175,88.5145,142.214,88.5146
409.1,0.000114876,88.5145,142.214,88.5146
409.2,0.000114577,88.5145,142.214,88.5146
409.3,0.000114279,88.5145,142.214,88.5146
409.4,0.000113982,88.5145,142.214,88.5146
409.5,0.000113685,88.5145,142.214,88.5146
409.6,0.00011339,88.5145,142.214,88.5146
409.7,0.000113095,88.5145,142.214,88.5146
409.8,0.0001128,88.5145,142.214,88.5146
409.9,0.000112507,88.5145,142.214,88.5146
410,0.000112215,88.5145,142.214,88.5146
410.1,0.000111923,88.5145,142.214,88.5146
410.2,0.000111632,88.5145,142.214,88.5146
410.3,0.000111341,88.5145,142.214,88.5146
410.4,0.000111052,88.5145,142.214,88.5146
410.5,0.000110763,88.5145,142.214,88.5146
410.6,0.000110475,88.5145,142.214,88.5146
410.7,0.000110187,88.5145,142.214,88.5146
410.8,0.000109901,88.5145,142.214,88.5146
410.9,0.000109615,88.5145,142.214,88.5146
411,0.00010933,88.5145,142.214,88.5146
411.1,0.000109046,88.5145,142.214,88.5146
411.2,0.000108762,88.5145,142.214,88.5146
411.3,0.000108479,88.5145,142.214,88.5146
411.4,0.000108197,88.5145,142.214,88.5146
411.5,0.000107916,88.5145,142.214,88.5146
411.6,0.000107635,88.5145,142.214,88.5146
411.7,0.000107355,88.5145,142.214,88.5146
411.8,0.000107076,88.5145,142.214,88.5146
411.9,0.000106797,88.5145,142.214,88.5146
412,0.000106519,88.5145,142.214,88.5146
412.1,0.000106242,88.5145,142.214,88.5146
412.2,0.000105966,88.5145,142.214,88.5146
412.3,0.000105691,88.5145,142.214,88.5146
412.4,0.000105416,88.5145,142.214,88.5146
412.5,0.000105141,88.5145,142.214,88.5146
412.6,0.000104868,88.5145,142.214,88.5146
412.7,0.000104595,88.5145,142.214,88.5146
412.8,0.000104323,88.5145,142.214,88.5146
412.9,0.000104052,88.5145,142.214,88.5146
413,0.000103781,88.5145,142.214,88.5146
413.1,0.000103511,88.5145,142.214,88.5146
413.2,0.000103242,88.5145,142.214,88.5146
413.3,0.000102974,88.5145,142.214,88.5146
413.4,0.000102706,88.5145,142.214,88.5146
413.5,0.000102439,88.5145,142.214,88.5146
413.6,0.000102172,88.5145,142.214,88.5146
413.7,0.000101907,88.5145,142.214,88.5146
413.8,0.000101641,88.5145,142.214,88.5146
413.9,0.000101377,88.5145,142.214,88.5146
414,0.000101113,88.5145,142.214,88.5146
414.1,0.00010085,88.5145,142.214,88.5146
414.2,0.000100588,88.5145,142.214,88.5146
414.3,0.000100327,88.5145,142.214,88.5146
414.4,0.000100066,88.5145,142.214,88.5146
414.5,9.98054e-05,88.5145,142.214,88.5146
414.6,9.95458e-05,88.5145,142.214,88.5146
414.7,9.92869e-05,88.5145,142.214,88.5146
414.8,9.90287e-05,88.5145,142.214,88.5146
414.9,9.87711e-05,88.5145,142.214,88.5146
415,9.85142e-05,88.5145,142.214,88.5146
415.1,9.8258e-05,88.5145,142.214,88.5146
415.2,9.80025e-05,88.5145,142.214,88.5146
415.3,9.77476e-05,88.5145,142.214,88.5146
415.4,9.74934e-05,88.5145,142.214,88.5146
415.5,9.72398e-05,88.5145,142.214,88.5146
415.6,9.69869e-05,88.5145,142.214,88.5146
415.7,9.67346e-05,88.5145,142.214,88.5146
415.8,9.64831e-05,88.5145,142.214,88.5146
415.9,9.62321e-05,88.5145,142.214,88.5146
416,9.59818e-05,88.5145,142.214,88.5146
416.1,9.57322e-05,88.5145,142.214,88.5146
416.2,9.54832e-05,88.5145,142.214,88.5146
416.3,9.52349e-05,88.5145,142.214,88.5146
416.4,9.49872e-05,88.5145,142.214,88.5146
416.5,9.47401e-05,88.5145,142.214,88.5146
416.6,9.44937e-05,88.5145,142.214,88.5146
416.7,9.4248e-05,88.5145,142.214,88.5146
416.8,9.40029e-05,88.5145,142.214,88.5146
416.9,9.37584e-05,88.5145,142.214,88.5146
417,9.35145e-05,88.5145,142.214,88.5146
417.1,9.32713e-05,88.5145,142.214,88.5146
417.2,9.30287e-05,88.5145,142.214,88.5146
417.3,9.27868e-05,88.5145,142.214,88.5146
417.4,9.25454e-05,88.5145,142.214,88.5146
417.5,9.23048e-05,88.5145,142.214,88.5146
417.6,9.20647e-05,88.5145,142.214,88.5146
417.7,9.18252e-05,88.5145,142.214,88.5146
417.8,9.15864e-05,88.5145,142.214,88.5146
417.9,9.13482e-05,88.5145,142.214,88.5146
418,9.11106e-05,88.5145,142.214,88.5146
418.1,9.08737e-05,88.5145,142.214,88.5146
418.2,9.06373e-05,88.5145,142.214,88.5146
418.3,9.04016e-05,88.5145,142.214,88.5146
418.4,9.01665e-05,88.5145,142.214,88.5146
418.5,8.9932e-05,88.5145,142.214,88.5146
418.6,8.96981e-05,88.5145,142.214,88.5146
418.7,8.94648e-05,88.5145,142.214,88.5146
418.8,8.92321e-05,88.5145,142.214,88.5146
418.9,8.9e-05,88.5145,142.214,88.5146
419,8.87685e-05,88.5145,142.214,88.5146
419.1,8.85377e-05,88.5145,142.214,88.5146
419.2,8.83074e-05,88.5145,142.214,88.5146
419.3,8.80777e-05,88.5145,142.214,88.5146
419.4,8.78486e-05,88.5145,142.214,88.5146
419.5,8.76202e-05,88.5145,142.214,88.5146
419.6,8.73923e-05,88.5145,142.214,88.5146
419.7,8.7165e-05,88.5145,142.214,88.5146
419.8,8.69383e-05,88.5145,142.214,88.5146
419.9,8.67122e-05,88.5145,142.214,88.5146
420,8.64866e-05,88.5145,142.214,88.5146
420.1,8.62617e-05,88.5145,142.214,88.5146
420.2,8.60374e-05,88.5145,142.214,88.5146
420.3,8.58136e-05,88.5145,142.214,88.5146
420.4,8.55904e-05,88.5145,142.214,88.5146
420.5,8.53678e-05,88.5145,142.214,88.5146
420.6,8.51458e-05,88.5145,142.214,88.5146
420.7,8.49243e-05,88.5145,142.214,88.5146
420.8,8.47034e-05,88.5145,142.214,88.5146
420.9,8.44831e-05,88.5145,142.214,88.5146
421,8.42634e-05,88.5145,142.214,88.5146
421.1,8.40443e-05,88.5145,142.214,88.5146
421.2,8.38257e-05,88.5145,142.214,88.5146
421.3,8.36077e-05,88.5145,142.214,88.5146
421.4,8.33902e-05,88.5145,142.214,88.5146
421.5,8.31733e-05,88.5145,142.214,88.5146
421.6,8.2957e-05,88.5145,142.214,88.5146
421.7,8.27413e-05,88.5145,142.214,88.5146
421.8,8.25261e-05,88.5145,142.214,88.5146
421.9,8.23114e-05,88.5145,142.214,88.5146
422,8.20973e-05,88.5145,142.214,88.5146
422.1,8.18838e-05,88.5145,142.214,88.5146
422.2,8.16709e-05,88.5145,142.214,88.5146
422.3,8.14584e-05,88.5145,142.214,88.5146
422.4,8.12466e-05,88.5145,142.214,88.5146
422.5,8.10353e-05,88.5145,142.214,88.5146
422.6,8.08245e-05,88.5145,142.214,88.5146
422.7,8.06143e-05,88.5145,142.214,88.5146
422.8,8.04046e-05,88.5145,142.214,88.5146
422.9,8.01955e-05,88.5145,142.214,88.5146
423,7.99869e-05,88.5145,142.214,88.5146
423.1,7.97789e-05,88.5145,142.214,88.5146
423.2,7.95714e-05,88.5145,142.214,88.5146
423.3,7.93645e-05,88.5145,142.214,88.5146
423.4,7.91581e-05,88.5145,142.214,88.5146
423.5,7.89522e-05,88.5145,142.214,88.5146
423.6,7.87468e-05,88.5145,142.214,88.5146
423.7,7.8542e-05,88.5145,142.214,88.5146
423.8,7.83378e-05,88.5145,142.214,88.5146
423.9,7.8134e-05,88.5145,142.214,88.5146
424,7.79308e-05,88.5146,142.214,88.5146
424.1,7.77281e-05,88.5146,142.214,88.5146
424.2,7.7526e-05,88.5146,142.214,88.5146
424.3,7.73243e-05,88.5146,142.214,88.5146
424.4,7.71232e-05,88.5146,142.214,88.5146
424.5,7.69226e-05,88.5146,142.214,88.5146
424.6,7.67226e-05,88.5146,142.214,88.5146
424.7,7.6523e-05,88.5146,142.214,88.5146
424.8,7.6324e-05,88.5146,142.214,88.5146
424.9,7.61255e-05,88.5146,142.214,88.5146
425,7.59275e-05,88.5146,142.214,88.5146
425.1,7.573e-05,88.5146,142.214,88.5146
425.2,7.55331e-05,88.5146,142.214,88.5146
425.3,7.53366e-05,88.5146,142.214,88.5146
425.4,7.51407e-05,88.5146,142.214,88.5146
425.5,7.49453e-05,88.5146,142.214,88.5146
425.6,7.47503e-05,88.5146,142.214,88.5146
425.7,7.45559e-05,88.5146,142.214,88.5146
425.8,7.4362e-05,88.5146,142.214,88.5146
425.9,7.41686e-05,88.5146,142.214,88.5146
426,7.39757e-05,88.5146,142.214,88.5146
426.1,7.37833e-05,88.5146,142.214,88.5146
426.2,7.35914e-05,88.5146,142.214,88.5146
426.3,7.34e-05,88.5146,142.214,88.5146
426.4,7.32091e-05,88.5146,142.214,88.5146
426.5,7.30187e-05,88.5146,142.214,88.5146
426.6,7.28288e-05,88.5146,142.214,88.5146
426.7,7.26394e-05,88.5146,142.214,88.5146
426.8,7.24505e-05,88.5146,142.214,88.5146
426.9,7.2262e-05,88.5146,142.214,88.5146
427,7.20741e-05,88.5146,142.214,88.5146
427.1,7.18866e-05,88.5146,142.214,88.5146
427.2,7.16997e-05,88.5146,142.214,88.5146
427.3,7.15132e-05,88.5146,142.214,88.5146
427.4,7.13272e-05,88.5146,142.214,88.5146
427.5,7.11417e-05,88.5146,142.214,88.5146
427.6,7.09567e-05,88.5146,142.214,88.5146
427.7,7.07721e-05,88.5146,142.214,88.5146
427.8,7.0588e-05,88.5146,142.214,88.5146
427.9,7.04045e-05,88.5146,142.214,88.5146
428,7.02213e-05,88.5146,142.214,88.5146
428.1,7.00387e-05,88.5146,142.214,88.5146
428.2,6.98566e-05,88.5146,142.214,88.5146
428.3,6.96749e-05,88.5146,142.214,88.5146
428.4,6.94937e-05,88.5146,142.214,88.5146
428.5,6.93129e-05,88.5146,142.214,88.5146
428.6,6.91326e-05,88.5146,142.214,88.5146
428.7,6.89528e-05,88.5146,142.214,88.5146
428.8,6.87735e-05,88.5146,142.214,88.5146
428.9,6.85946e-05,88.5146,142.214,88.5146
429,6.84162e-05,88.5146,142.214,88.5146
429.1,6.82383e-05,88.5146,142.214,88.5146
429.2,6.80608e-05,88.5146,142.214,88.5146
429.3,6.78838e-05,88.5146,142.214,88.5146
429.4,6.77072e-05,88.5146,142.214,88.5146
429.5,6.75311e-05,88.5146,142.214,88.5146
429.6,6.73555e-05,88.5146,142.214,88.5146
429.7,6.71803e-05,88.5146,142.214,88.5146
429.8,6.70056e-05,88.5146,142.214,88.5146
429.9,6.68313e-05,88.5146,142.214,88.5146
430,6.66575e-05,88.5146,142.214,88.5146
430.1,6.64842e-05,88.5146,142.214,88.5146
430.2,6.63112e-05,88.5146,142.214,88.5146
430.3,6.61388e-05,88.5146,142.214,88.5146
430.4,6.59668e-05,88.5146,142.214,88.5146
430.5,6.57952e-05,88.5146,142.214,88.5146
430.6,6.56241e-05,88.5146,142.214,88.5146
430.7,6.54534e-05,88.5146,142.214,88.5146
430.8,6.52832e-05,88.5146,142.214,88.5146
430.9,6.51134e-05,88.5146,142.214,88.5146
431,6.4944e-05,88.5146,142.214,88.5146
431.1,6.47751e-05,88.5146,142.214,88.5146
431.2,6.46066e-05,88.5146,142.214,88.5146
431.3,6.44386e-05,88.5146,142.214,88.5146
431.4,6.4271e-05,88.5146,142.214,88.5146
431.5,6.41039e-05,88.5146,142.214,88.5146
431.6,6.39371e-05,88.5146,142.214,88.5146
431.7,6.37708e-05,88.5146,142.214,88.5146
431.8,6.3605e-05,88.5146,142.214,88.5146
431.9,6.34396e-05,88.5146,142.214,88.5146
432,6.32746e-05,88.5146,142.214,88.5146
432.1,6.311e-05,88.5146,142.214,88.5146
432.2,6.29459e-05,88.5146,142.214,88.5146
432.3,6.27821e-05,88.5146,142.214,88.5146
432.4,6.26189e-05,88.5146,142.214,88.5146
432.5,6.2456e-05,88.5146,142.214,88.5146
432.6,6.22936e-05,88.5146,142.214,88.5146
432.7,6.21315e-05,88.5146,142.214,88.5146
432.8,6.197e-05,88.5146,142.214,88.5146
432.9,6.18088e-05,88.5146,142.214,88.5146
433,6.1648e-05,88.5146,142.214,88.5146
433.1,6.14877e-05,88.5146,142.214,88.5146
433.2,6.13278e-05,88.5146,142.214,88.5146
433.3,6.11683e-05,88.5146,142.214,88.5146
433.4,6.10092e-05,88.5146,142.214,88.5146
433.5,6.08505e-05,88.5146,142.214,88.5146
433.6,6.06922e-05,88.5146,142.214,88.5146
433.7,6.05344e-05,88.5146,142.214,88.5146
433.8,6.0377e-05,88.5146,142.214,88.5146
433.9,6.02199e-05,88.5146,142.214,88.5146
434,6.00633e-05,88.5146,142.214,88.5146
434.1,5.99071e-05,88.5146,142.214,88.5146
434.2,5.97513e-05,88.5146,142.214,88.5146
434.3,5.95959e-05,88.5146,142.214,88.5146
434.4,5.94409e-05,88.5146,142.214,88.5146
434.5,5.92863e-05,88.5146,142.214,88.5146
434.6,5.91321e-05,88.5146,142.214,88.5146
434.7,5.89783e-05,88.5146,142.214,88.5146
434.8,5.88249e-05,88.5146,142.214,88.5146
434.9,5.86719e-05,88.5146,142.214,88.5146
435,5.85193e-05,88.5146,142.214,88.5146
435.1,5.83671e-05,88.5146,142.214,88.5146
435.2,5.82153e-05,88.5146,142.214,88.5146
435.3,5.80639e-05,88.5146,142.214,88.5146
435.4,5.79129e-05,88.5146,142.214,88.5146
435.5,5.77623e-05,88.5146,142.214,88.5146
435.6,5.7612e-05,88.5146,142.214,88.5146
435.7,5.74622e-05,88.5146,142.214,88.5146
435.8,5.73127e-05,88.5146,142.214,88.5146
435.9,5.71637e-05,88.5146,142.214,88.5146
436,5.7015e-05,88.5146,142.214,88.5146
436.1,5.68667e-05,88.5146,142.214,88.5146
436.2,5.67188e-05,88.5146,142.214,88.5146
436.3,5.65713e-05,88.5146,142.214,88.5146
436.4,5.64242e-05,88.5146,142.214,88.5146
436.5,5.62774e-05,88.5146,142.214,88.5146
436.6,5.61311e-05,88.5146,142.214,88.5146
436.7,5.59851e-05,88.5146,142.214,88.5146
436.8,5.58395e-05,88.5146,142.214,88.5146
